,date,beta,gamma,r0,dif,r0_p,dif_p
137,2020-06-18,0.9700000000000006,0.9900000000000008,0.9797979797979797,-0.02000000000000013,0.9022519008068284,-0.09029519893249072
138,2020-06-19,0.9600000000000006,0.9900000000000008,0.9696969696969696,-0.030000000000000138,1.0136052683708312,0.010219777270897179
139,2020-06-20,0.01,0.08,0.125,-0.07,0.9595224986756999,-0.04007272631105718
140,2020-06-21,0.9800000000000006,0.9900000000000008,0.9898989898989898,-0.01000000000000012,-0.7257957852998942,-0.11028880490029946
141,2020-06-22,0.4000000000000002,0.4100000000000002,0.975609756097561,-0.010000000000000009,1.860997892908685,0.05043010200148945
142,2020-06-23,0.9800000000000006,0.9900000000000008,0.9898989898989898,-0.01000000000000012,0.9612188208524453,-0.009999999999999896
143,2020-06-24,0.8400000000000005,0.8900000000000006,0.9438202247191011,-0.050000000000000044,1.0042892064239997,-0.010000000000000233
144,2020-06-25,0.01,0.06,0.16666666666666669,-0.049999999999999996,0.8974181037645521,-0.09028069829857444
145,2020-06-26,0.01,0.03,0.33333333333333337,-0.019999999999999997,-0.6159025298745675,-0.04999999999999994
146,2020-06-27,0.01,0.05,0.19999999999999998,-0.04,0.5011533887279196,0.0102076099710251
147,2020-06-28,0.9500000000000006,0.9900000000000008,0.9595959595959594,-0.04000000000000015,0.0657502971902737,-0.060137455421459096
148,2020-06-29,0.01,0.02,0.5,-0.01,1.7243768141520022,-0.0400000000000003
149,2020-06-30,0.3300000000000001,0.3400000000000001,0.9705882352941178,-0.009999999999999953,0.03728817139751328,0.0202033874933929
150,2020-07-01,0.01,0.07,0.14285714285714285,-0.060000000000000005,1.4443453790086522,-0.009999999999999908
151,2020-07-02,0.01,0.03,0.33333333333333337,-0.019999999999999997,-0.6904105504755336,-0.11033444441958817
